REDE;SUBREDE;TIPO;CODIGO;CLIENTE;BAIRRO;CIDADE;CLASSE ;LATITUDE;LONGITUDE;PRODUTO;VENDA;DEVOLUCAO;% DEV;TROCA;% TROCA
REDE PARCERIA;COMPRE MAX;SUBREDE;348;COMPREMAX - SGT HERMINIO;MONTE CASTELO;FORTALEZA;B;-3.730491;-38.5771848;QUEIJO COALHO ZERO LAC VALE MILK 500G;R$ 193,62;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;348;COMPREMAX - SGT HERMINIO;MONTE CASTELO;FORTALEZA;B;-3.730491;-38.5771848;QUEIJO MINAS FRESCAL LIGHT VALE MILK 250G;R$ 117,35;R$ 33,60;28,63%;R$ 0,00;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;348;COMPREMAX - SGT HERMINIO;MONTE CASTELO;FORTALEZA;B;-3.730491;-38.5771848;QUEIJO MINAS FRESCAL TRAD VALE MILK 250G;R$ 74,05;R$ 41,00;55,37%;R$ 0,00;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;348;COMPREMAX - SGT HERMINIO;MONTE CASTELO;FORTALEZA;B;-3.730491;-38.5771848;QUEIJO MINAS FRESCAL ZERO VALE MILK 250G;R$ 127,08;R$ 31,50;24,79%;R$ 0,00;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;348;COMPREMAX - SGT HERMINIO;MONTE CASTELO;FORTALEZA;B;-3.730491;-38.5771848;REQUEIJAO BISNAGA VALE MILK 400G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;348;COMPREMAX - SGT HERMINIO;MONTE CASTELO;FORTALEZA;B;-3.730491;-38.5771848;REQUEIJAO LIGHT VALE MILK 200G;R$ 223,20;R$ 31,00;13,89%;R$ 0,00;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;348;COMPREMAX - SGT HERMINIO;MONTE CASTELO;FORTALEZA;B;-3.730491;-38.5771848;REQUEIJAO LIGHT VALE MILK 400G;R$ 108,00;R$ 108,00;100,00%;R$ 0,00;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;348;COMPREMAX - SGT HERMINIO;MONTE CASTELO;FORTALEZA;B;-3.730491;-38.5771848;REQUEIJAO TRAD VALE MILK 200G;R$ 297,60;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;348;COMPREMAX - SGT HERMINIO;MONTE CASTELO;FORTALEZA;B;-3.730491;-38.5771848;REQUEIJAO TRAD VALE MILK 400G;R$ 108,00;R$ 144,00;133,33%;R$ 0,00;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;348;COMPREMAX - SGT HERMINIO;MONTE CASTELO;FORTALEZA;B;-3.730491;-38.5771848;REQUEIJAO ZERO LAC VALE MILK 200G;R$ 252,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;348;COMPREMAX - SGT HERMINIO;MONTE CASTELO;FORTALEZA;B;-3.730491;-38.5771848;RICOTA VALE MILK 200G;R$ 77,36;R$ 10,80;13,96%;R$ 0,00;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;348;COMPREMAX - SGT HERMINIO;MONTE CASTELO;FORTALEZA;B;-3.730491;-38.5771848;Total;R$ 7.317,02;R$ 945,39;12,92%;R$ 0,00;0,00%
REDE PARCERIA;COMPRE MAX;SUBREDE;348;Total;MONTE CASTELO;FORTALEZA;B;-3.730491;-38.5771848;;R$ 7.317,02;R$ 945,39;12,92%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;BEBIDA LACTEA  BANDEJA MORANGO VALEMILK 540G;R$ 901,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;BEBIDA LACTEA BANDEJA MOR/SF VALEMILK 540G;R$ 274,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;BEBIDA LACTEA BANDEJA MORANGO DIPAULA 510G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;BEBIDA LACTEA DE AMEIXA VALE MILK 900G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;BEBIDA LACTEA DE GOIABA VALE MILK 900G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;BEBIDA LACTEA DE GRAVIOLA VALE MILK 900G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;BEBIDA LACTEA DE MORANGO DIPAULA 900G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;BEBIDA LACTEA DE MORANGO VALE MILK 450G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;BEBIDA LACTEA DE MORANGO VALE MILK 900G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;BEBIDA LACTEA DE SALADA DE FRUTA VALE MILK 450G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;BEBIDA LACTEA DE SALADA DE FRUTA VALE MILK 900G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;COALHADA DESNATADA VALE MILK 140G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;COALHADA INTEGRAL VALE MILK 140G;R$ 79,20;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;DOCE DE LEITE VALE MILK 400G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;DOCE DE LEITE ZERO LACT VALE MILK 300G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;GAR IOG TRIPLO ZERO AMEIXA VALE MILK 170G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;GAR IOG TRIPLO ZERO MORANGO VALE MILK 170G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;GAR IOGURTE AMEIXA VALE MILK 170G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;GAR IOGURTE MORANGO VALE MILK 170G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;GAR IOGURTE MORANGO VALE MILK 900G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;GAR IOGURTE SALADA DE FRUTAS VALE MILK 170G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;GAR IOGURTE SALADA DE FRUTAS VALE MILK 900G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;IOGURTE BICAMADA MORANGO VALE MILK 130G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;IOGURTE NATURAL DESNATADO VALE MILK 150G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;IOGURTE NATURAL INTEGRAL VALE MILK 150G;R$ 158,40;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;IOGURTE NATURAL LAR/CEN/MEL VALE MILK 150G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;MANTEIGA DA TERRA VALE MILK 190G;R$ 71,20;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;MANTEIGA GHEE VALE MILK 160G;R$ 195,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;MANTEIGA GHEE VALE MILK 3KG;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;MANTEIGA VALE MILK 200G;R$ 163,80;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;MANTEIGA VALE MILK 500G;R$ 5.670,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;MISTURA DE REQUEIJAO LIGHT DIPAULA 200G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;MISTURA DE REQUEIJAO LIGHT DIPAULA 400G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;MISTURA DE REQUEIJAO TRAD DIPAULA 200G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;MISTURA DE REQUEIJAO TRAD DIPAULA 400G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;NATA COM SAL VALE MILK 200G;R$ 67,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;QUEIJO COALHO LIGHT VALE MILK 500G;R$ 224,68;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;QUEIJO COALHO TRAD VALE MILK 4KG;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;QUEIJO COALHO TRAD VALE MILK 500G;R$ 3.804,72;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;QUEIJO COALHO ZERO LAC VALE MILK 500G;R$ 368,72;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;QUEIJO MINAS FRESCAL LIGHT VALE MILK 250G;R$ 372,81;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;QUEIJO MINAS FRESCAL TRAD VALE MILK 250G;R$ 153,75;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;QUEIJO MINAS FRESCAL ZERO VALE MILK 250G;R$ 119,70;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;REQUEIJAO BISNAGA VALE MILK 400G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;REQUEIJAO LIGHT VALE MILK 200G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;REQUEIJAO LIGHT VALE MILK 400G;R$ 3.780,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;REQUEIJAO TRAD VALE MILK 200G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;REQUEIJAO TRAD VALE MILK 400G;R$ 6.480,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;REQUEIJAO ZERO LAC VALE MILK 200G;R$ 222,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;RICOTA VALE MILK 200G;R$ 224,17;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;SUPER PORTUGAL - TAUAPE;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;Total;R$ 23.330,15;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE PARCERIA;SUPER PORTUGAL;SUBREDE;368;Total;SAO JOAO DO TAUAPE;FORTALEZA;A;-3.7560405;-38.5114051;;R$ 23.330,15;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE EXATA;-;VAREJO;374;LINDERBOX SUPERMERCADO;ALTO BALANCA;FORTALEZA;B;-3.7680525;-38.5155799;BEBIDA LACTEA  BANDEJA MORANGO VALEMILK 540G;R$ 175,56;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE EXATA;-;VAREJO;374;LINDERBOX SUPERMERCADO;ALTO BALANCA;FORTALEZA;B;-3.7680525;-38.5155799;BEBIDA LACTEA BANDEJA MOR/SF VALEMILK 540G;R$ 81,70;R$ 8,60;10,53%;R$ 0,00;0,00%
REDE EXATA;-;VAREJO;374;LINDERBOX SUPERMERCADO;ALTO BALANCA;FORTALEZA;B;-3.7680525;-38.5155799;BEBIDA LACTEA BANDEJA MORANGO DIPAULA 510G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE EXATA;-;VAREJO;374;LINDERBOX SUPERMERCADO;ALTO BALANCA;FORTALEZA;B;-3.7680525;-38.5155799;BEBIDA LACTEA DE AMEIXA VALE MILK 900G;R$ 44,46;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE EXATA;-;VAREJO;374;LINDERBOX SUPERMERCADO;ALTO BALANCA;FORTALEZA;B;-3.7680525;-38.5155799;BEBIDA LACTEA DE GOIABA VALE MILK 900G;R$ 44,46;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE EXATA;-;VAREJO;374;LINDERBOX SUPERMERCADO;ALTO BALANCA;FORTALEZA;B;-3.7680525;-38.5155799;BEBIDA LACTEA DE GRAVIOLA VALE MILK 900G;R$ 72,96;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE EXATA;-;VAREJO;374;LINDERBOX SUPERMERCADO;ALTO BALANCA;FORTALEZA;B;-3.7680525;-38.5155799;BEBIDA LACTEA DE MORANGO DIPAULA 900G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE EXATA;-;VAREJO;374;LINDERBOX SUPERMERCADO;ALTO BALANCA;FORTALEZA;B;-3.7680525;-38.5155799;BEBIDA LACTEA DE MORANGO VALE MILK 450G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE EXATA;-;VAREJO;374;LINDERBOX SUPERMERCADO;ALTO BALANCA;FORTALEZA;B;-3.7680525;-38.5155799;BEBIDA LACTEA DE MORANGO VALE MILK 900G;R$ 107,73;R$ 15,90;14,76%;R$ 0,00;0,00%
REDE EXATA;-;VAREJO;374;LINDERBOX SUPERMERCADO;ALTO BALANCA;FORTALEZA;B;-3.7680525;-38.5155799;BEBIDA LACTEA DE SALADA DE FRUTA VALE MILK 450G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE EXATA;-;VAREJO;374;LINDERBOX SUPERMERCADO;ALTO BALANCA;FORTALEZA;B;-3.7680525;-38.5155799;BEBIDA LACTEA DE SALADA DE FRUTA VALE MILK 900G;R$ 86,64;R$ 23,80;27,47%;R$ 0,00;0,00%
REDE EXATA;-;VAREJO;374;LINDERBOX SUPERMERCADO;ALTO BALANCA;FORTALEZA;B;-3.7680525;-38.5155799;COALHADA DESNATADA VALE MILK 140G;R$ 43,56;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE EXATA;-;VAREJO;374;LINDERBOX SUPERMERCADO;ALTO BALANCA;FORTALEZA;B;-3.7680525;-38.5155799;COALHADA INTEGRAL VALE MILK 140G;R$ 26,79;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE EXATA;-;VAREJO;374;LINDERBOX SUPERMERCADO;ALTO BALANCA;FORTALEZA;B;-3.7680525;-38.5155799;DOCE DE LEITE VALE MILK 400G;R$ 360,43;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE EXATA;-;VAREJO;374;LINDERBOX SUPERMERCADO;ALTO BALANCA;FORTALEZA;B;-3.7680525;-38.5155799;DOCE DE LEITE ZERO LACT VALE MILK 300G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE EXATA;-;VAREJO;374;LINDERBOX SUPERMERCADO;ALTO BALANCA;FORTALEZA;B;-3.7680525;-38.5155799;GAR IOG TRIPLO ZERO AMEIXA VALE MILK 170G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE EXATA;-;VAREJO;374;LINDERBOX SUPERMERCADO;ALTO BALANCA;FORTALEZA;B;-3.7680525;-38.5155799;GAR IOG TRIPLO ZERO MORANGO VALE MILK 170G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE EXATA;-;VAREJO;374;LINDERBOX SUPERMERCADO;ALTO BALANCA;FORTALEZA;B;-3.7680525;-38.5155799;GAR IOGURTE AMEIXA VALE MILK 170G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE EXATA;-;VAREJO;374;LINDERBOX SUPERMERCADO;ALTO BALANCA;FORTALEZA;B;-3.7680525;-38.5155799;GAR IOGURTE MORANGO VALE MILK 170G;R$ 57,48;R$ 2,30;4,00%;R$ 0,00;0,00%
REDE EXATA;-;VAREJO;374;LINDERBOX SUPERMERCADO;ALTO BALANCA;FORTALEZA;B;-3.7680525;-38.5155799;GAR IOGURTE MORANGO VALE MILK 900G;R$ 52,54;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE EXATA;-;VAREJO;374;LINDERBOX SUPERMERCADO;ALTO BALANCA;FORTALEZA;B;-3.7680525;-38.5155799;GAR IOGURTE SALADA DE FRUTAS VALE MILK 170G;R$ 40,00;R$ 11,50;28,75%;R$ 0,00;0,00%
REDE EXATA;-;VAREJO;374;LINDERBOX SUPERMERCADO;ALTO BALANCA;FORTALEZA;B;-3.7680525;-38.5155799;GAR IOGURTE SALADA DE FRUTAS VALE MILK 900G;R$ 30,02;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE EXATA;-;VAREJO;374;LINDERBOX SUPERMERCADO;ALTO BALANCA;FORTALEZA;B;-3.7680525;-38.5155799;IOGURTE BICAMADA MORANGO VALE MILK 130G;R$ 113,53;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE EXATA;-;VAREJO;374;LINDERBOX SUPERMERCADO;ALTO BALANCA;FORTALEZA;B;-3.7680525;-38.5155799;IOGURTE NATURAL DESNATADO VALE MILK 150G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE EXATA;-;VAREJO;374;LINDERBOX SUPERMERCADO;ALTO BALANCA;FORTALEZA;B;-3.7680525;-38.5155799;IOGURTE NATURAL INTEGRAL VALE MILK 150G;R$ 98,04;R$ 5,20;5,30%;R$ 0,00;0,00%
REDE EXATA;-;VAREJO;374;LINDERBOX SUPERMERCADO;ALTO BALANCA;FORTALEZA;B;-3.7680525;-38.5155799;IOGURTE NATURAL LAR/CEN/MEL VALE MILK 150G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE EXATA;-;VAREJO;374;LINDERBOX SUPERMERCADO;ALTO BALANCA;FORTALEZA;B;-3.7680525;-38.5155799;MANTEIGA DA TERRA VALE MILK 190G;R$ 42,75;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE EXATA;-;VAREJO;374;LINDERBOX SUPERMERCADO;ALTO BALANCA;FORTALEZA;B;-3.7680525;-38.5155799;MANTEIGA GHEE VALE MILK 160G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE EXATA;-;VAREJO;374;LINDERBOX SUPERMERCADO;ALTO BALANCA;FORTALEZA;B;-3.7680525;-38.5155799;MANTEIGA GHEE VALE MILK 3KG;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE EXATA;-;VAREJO;374;LINDERBOX SUPERMERCADO;ALTO BALANCA;FORTALEZA;B;-3.7680525;-38.5155799;MANTEIGA VALE MILK 200G;R$ 203,11;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE EXATA;-;VAREJO;374;LINDERBOX SUPERMERCADO;ALTO BALANCA;FORTALEZA;B;-3.7680525;-38.5155799;MANTEIGA VALE MILK 500G;R$ 159,60;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE EXATA;-;VAREJO;374;LINDERBOX SUPERMERCADO;ALTO BALANCA;FORTALEZA;B;-3.7680525;-38.5155799;MISTURA DE REQUEIJAO LIGHT DIPAULA 200G;R$ 111,72;R$ 0,00;0,00%;R$ 0,00;0,00%
REDE EXATA;-;VAREJO;374;LINDERBOX SUPERMERCADO;ALTO BALANCA;FORTALEZA;B;-3.7680525;-38.5155799;MISTURA DE REQUEIJAO LIGHT DIPAULA 400G;R$ 0,00;R$ 0,00;0,00%;R$ 0,00;0,00%
